tau,s_tmp,cash,delta,pv,r,q,PL
0,297.22,0.584152,0.00136087,0.988629,,,0
1,294.98,0.531753,0.0015386,0.985611,0.0179022,0,-1.13015e-06
2,295.856,0.560394,0.00144188,0.987097,0.0179066,0,-0.000113594
3,294.573,0.534112,0.0015312,0.985396,0.0179111,0,-0.000235255
4,295.735,0.562767,0.00143439,0.987312,0.0179155,0,-0.000345461
5,291.233,0.478286,0.00172457,0.980414,0.0179199,0,0.000122814
6,294.476,0.538605,0.00151981,0.985843,0.0179244,0,0.000309946
7,293.163,0.511036,0.00161394,0.984009,0.0179288,0,0.000175242
8,297.255,0.595208,0.00133086,0.990165,0.0179332,0,0.000647691
9,292.396,0.514756,0.00160611,0.983183,0.0179377,0,0.00119282
10,292.806,0.515947,0.00160213,0.984061,0.0179421,0,0.00099814
11,291.625,0.48703,0.00170137,0.982323,0.0179465,0,0.000869774
12,295.366,0.57515,0.00140311,0.988315,0.017951,0,0.001267
13,293.48,0.520357,0.00158991,0.985711,0.0179554,0,0.00125242
14,294.869,0.550504,0.00148776,0.987986,0.0179598,0,0.00121152
15,292.753,0.523078,0.00158153,0.985,0.0179643,0,0.00107663
16,293.219,0.524352,0.00157728,0.985917,0.0179687,0,0.00092237
17,294.589,0.554479,0.0014751,0.988173,0.0179731,0,0.000852848
18,297.611,0.60933,0.00129088,0.992469,0.0179776,0,0.00104211
19,300.339,0.658703,0.00112659,0.995906,0.017982,0,0.00115688
20,295.303,0.586915,0.0013698,0.989773,0.0179864,0,0.00164841
21,294.32,0.561064,0.00145773,0.98858,0.0179909,0,0.00152378
22,291.554,0.5039,0.0016539,0.984513,0.0179953,0,0.00158692
23,288.394,0.463847,0.00179286,0.97929,0.0179997,0,0.00160783
24,293.325,0.537545,0.00154169,0.987695,0.0180042,0,0.00206665
25,292.608,0.538904,0.00153714,0.986815,0.0180086,0,0.00186798
26,290.276,0.486704,0.00171706,0.983224,0.018013,0,0.00190071
27,288.736,0.47074,0.00177243,0.980786,0.0180175,0,0.0017182
28,286.501,0.454911,0.00182821,0.977133,0.0180219,0.0933255,0.00156327
29,285.794,0.438086,0.00188766,0.976205,0.0180263,0.0999914,0.00136464
30,285.977,0.440851,0.00187863,0.97694,0.0180307,0.106657,0.0011546
31,277.69,0.333057,0.00226747,0.960364,0.0180352,0.113323,0.00234628
32,277.644,0.335489,0.00225951,0.960748,0.0180396,0.119989,0.00208111
33,276.335,0.312923,0.00234202,0.958239,0.018044,0.126655,0.00186552
34,276.605,0.315462,0.00233375,0.959392,0.0180485,0.133321,0.00159682
35,278.535,0.34249,0.0022368,0.96404,0.0180529,0.00388886,0.0014755
36,279.104,0.368774,0.0021427,0.965575,0.0180573,0.00277777,0.00123503
37,279.382,0.370367,0.00213707,0.966468,0.0180618,0.00166668,0.000958287
38,278.727,0.371996,0.0021313,0.965329,0.0180662,0.000555594,0.000717633
39,277.761,0.34871,0.00221519,0.963508,0.0180706,-0.000555494,0.00049702
40,272.855,0.289681,0.00243159,0.952251,0.0180751,-0.00166658,0.000901032
41,269.029,0.24418,0.00260075,0.942929,0.0180795,-0.00277767,0.000928344
42,271.56,0.277736,0.0024772,0.949698,0.0180839,-0.00388876,0.000746662
43,276.146,0.33136,0.00228308,0.961045,0.0180884,0.00198468,0.000777432
44,273.294,0.298019,0.00240514,0.954637,0.0180928,0.00119107,0.000692555
45,275.002,0.317488,0.0023344,0.959027,0.0180972,0.000397466,0.000426171
46,272.203,0.283886,0.0024579,0.952537,0.0181017,-0.000396141,0.000397331
47,272.97,0.301306,0.00239413,0.954598,0.0181061,-0.00118975,0.000233878
48,272.979,0.301543,0.0023933,0.954818,0.0181105,-0.00198335,4.63225e-05
49,275.902,0.339541,0.00225562,0.961887,0.018115,-0.00277696,-1.69703e-05
50,277.259,0.364251,0.00216657,0.965136,0.0181194,0.0024998,-0.000183855
51,279.136,0.388536,0.00207965,0.969376,0.0181238,0.00194425,-0.000336425
52,276.921,0.340828,0.002252,0.964794,0.0181283,0.00138871,-0.000338572
53,275.579,0.320347,0.00232639,0.96196,0.0181327,0.000833159,-0.000508548
54,278.541,0.366373,0.00216121,0.968712,0.0181371,0.000277612,-0.000353582
55,279.091,0.390802,0.00207374,0.970074,0.0181416,-0.000277935,-0.000509331
56,276.863,0.342739,0.00224741,0.965468,0.018146,-0.000833482,-0.000505717
57,276.345,0.343059,0.0022463,0.964521,0.0181504,-0.00138903,-0.000707909
58,285.791,0.485346,0.00174848,0.9834,0.0181548,-0.00194458,0.00164563
59,286.581,0.507091,0.00167267,0.984934,0.0181593,-0.00250012,0.00151346
60,284.553,0.46493,0.00182095,0.981606,0.0181637,0.00453701,0.00147992
61,281.407,0.420098,0.00198036,0.975936,0.0181681,0.00423455,0.00145032
62,279.09,0.396959,0.00206337,0.971477,0.0181726,0.00393208,0.00134801
63,277.798,0.373138,0.00214921,0.968955,0.018177,0.00362962,0.00122963
64,280.379,0.421964,0.00197516,0.974516,0.0181814,0.00332716,0.0012401
65,280.129,0.398586,0.0020587,0.974216,0.0181859,0.0030247,0.00107145
66,278.906,0.399035,0.00205718,0.971916,0.0181903,0.00272223,0.000877733
67,283.171,0.470019,0.00180658,0.980487,0.0181947,0.00241977,0.00110515
68,280.506,0.424658,0.00196839,0.975588,0.0181992,0.00211731,0.00121538
69,280.205,0.425147,0.00196673,0.975187,0.0182036,0.00181484,0.0010476
70,282.563,0.449276,0.00188142,0.979965,0.018208,0.00151238,0.000930809
71,283.299,0.472832,0.00179836,0.981519,0.0182125,0.00120992,0.00078634
72,278.779,0.403112,0.00204854,0.972889,0.0182169,0.000907454,0.00131233
73,281.511,0.42803,0.0019601,0.978567,0.0182213,0.000604991,0.00125218
74,277.999,0.379208,0.00213579,0.971672,0.0182258,0.000302528,0.0012847
75,272.449,0.297678,0.00243511,0.959193,0.0182302,6.44829e-08,0.00192929
76,272.799,0.315491,0.00236987,0.960242,0.0182346,-0.000302399,0.0017468
77,274.979,0.333242,0.00230537,0.965595,0.0182391,-0.000604862,0.00157432
78,276.626,0.355606,0.00222458,0.969537,0.0182435,-0.000907325,0.00144509
79,274.645,0.334357,0.002302,0.965256,0.0182479,-0.00120979,0.0013343
80,276.339,0.356768,0.00222095,0.969337,0.0182524,-0.00151225,0.00116755
81,279.072,0.409442,0.00203226,0.975383,0.0182568,-0.00181471,0.0012055
82,276.734,0.358244,0.00221733,0.970632,0.0182612,-0.00211718,0.0012225
83,281.098,0.436496,0.001939,0.97983,0.0182657,-0.00241964,0.0017151
84,277.775,0.386706,0.00211831,0.973316,0.0182701,-0.0027221,0.00180391
85,280.17,0.438193,0.00193459,0.978425,0.0182745,-0.00302457,0.00178247
86,279.851,0.413791,0.00202185,0.978002,0.0182789,-0.00332703,0.00160538
87,281.612,0.439613,0.00193021,0.981621,0.0182834,-0.00362949,0.00156143
88,277.055,0.363088,0.00220648,0.972611,0.0182878,-0.00393196,0.00179208
89,279.695,0.416465,0.00201568,0.978318,0.0182922,-0.00423442,0.00192129
90,280.585,0.442287,0.0019237,0.980277,0.0182967,-0.00453688,0.00176983
91,283.134,0.491338,0.00175054,0.985237,0.0183011,0.00211756,0.00173862
92,284.946,0.515145,0.00166708,0.988597,0.0173885,0.00196633,0.00157695
93,287.475,0.538321,0.00158656,0.99289,0.0173732,0.00181511,0.00152691
94,288.092,0.560702,0.00150897,0.99404,0.0173578,0.00166389,0.00138327
95,290.471,0.582414,0.00143432,0.997698,0.0173425,0.00151266,0.00134336
96,288.753,0.562621,0.00150296,0.995415,0.0173271,0.00136144,0.00119204
97,289.778,0.584337,0.00142812,0.997108,0.0173118,0.00121022,0.00106785
98,291.311,0.610418,0.00133869,0.999425,0.0172964,0.00105899,0.000968293
99,290.803,0.611382,0.00133548,0.99891,0.0172811,0.000907772,0.00083372
100,294.285,0.669741,0.00113727,1.00345,0.0172658,0.000756548,0.00096983
101,293.59,0.670795,0.00113379,1.00281,0.0172504,0.000605325,0.000852953
102,296.739,0.72384,0.000955141,1.00638,0.0172351,0.000454102,0.000891145
103,297.972,0.74885,0.000871323,1.0077,0.0172197,0.000302879,0.000774604
104,299.445,0.750029,0.000867502,1.00914,0.0172044,0.000151655,0.00065366
105,301.043,0.795026,0.000718151,1.01056,0.017189,4.3195e-07,0.000662544
106,299.425,0.752645,0.000859817,1.00944,0.0171737,-0.000150791,0.000653808
107,298.491,0.753833,0.000855952,1.00882,0.0171584,-0.000302015,0.000508967
108,296.947,0.731084,0.00093268,1.00758,0.017143,-0.000453238,0.000460543
109,294.464,0.680137,0.00110581,1.00522,0.0171277,-0.000604461,0.000534286
110,296.177,0.708212,0.00101113,1.00717,0.0171123,-0.000755684,0.000515429
111,296.311,0.709325,0.00100748,1.00747,0.017097,-0.000906908,0.000384718
112,297.568,0.736123,0.000917533,1.00881,0.0170816,-0.00105813,0.000337415
113,297.175,0.737285,0.000913735,1.00863,0.0170663,-0.00120935,0.000192097
114,296.134,0.712788,0.000996571,1.00781,0.017051,-0.00136058,9.89988e-05
115,301.418,0.809126,0.000677059,1.01233,0.0170356,-0.0015118,0.000874154
116,301.88,0.810464,0.000672751,1.01279,0.0170203,-0.00166302,0.000761435
117,303.719,0.831877,0.000602369,1.01407,0.0170049,-0.00181425,0.000756868
118,302.726,0.833285,0.000597841,1.01362,0.0169896,-0.00196547,0.000646965
119,300.421,0.79326,0.000731198,1.01224,0.0169742,-0.00211669,0.000689821
120,299.083,0.771407,0.000804382,1.01139,0.0169589,-0.00226792,0.00059762
121,300.592,0.798059,0.000716178,1.01276,0.0169436,0.154889,0.000580564
122,298.831,0.778293,0.000782757,1.01172,0.0169282,0.157317,0.000480705
123,299.478,0.804893,0.000694396,1.01246,0.0169129,0.159744,0.000387277
124,300.602,0.808373,0.000683252,1.0135,0.0168975,0.162172,0.000260505
125,297.009,0.764395,0.000831757,1.01107,0.0168822,0.164599,0.00036011
126,297.979,0.792683,0.000737321,1.01213,0.0168668,0.167027,0.000257223
127,297.504,0.771756,0.000808131,1.01204,0.0168515,0.169455,0.000133911
128,296.368,0.74931,0.000884368,1.0114,0.0168362,0.171882,1.21532e-05
129,296.126,0.753136,0.000871987,1.01149,0.0168208,0.17431,-0.000136786
130,296.994,0.783225,0.000771212,1.01249,0.0168055,0.176737,-0.00022371
131,297.107,0.787137,0.000758547,1.01287,0.0167901,0.179165,-0.000364852
132,295.113,0.765151,0.000833549,1.01153,0.0167748,0.181593,-0.000386268
133,296.214,0.769209,0.000820387,1.01275,0.0167595,0.18402,-0.000528461
134,297.86,0.799321,0.00071983,1.01424,0.0167441,0.186448,-0.00051307
135,297.592,0.803342,0.000706814,1.01434,0.0167288,0.188876,-0.000652996
136,294.661,0.754416,0.000873351,1.01239,0.0167134,0.191303,-0.000632058
137,292.51,0.729651,0.000958598,1.01076,0.0166981,0.193731,-0.000708136
138,291.168,0.703576,0.00104878,1.00974,0.0166827,0.196158,-0.000797709
139,289.732,0.679568,0.00113232,1.00853,0.0166674,0.198586,-0.000889501
140,289.651,0.683114,0.00112081,1.0088,0.0166521,0.201014,-0.00104607
141,287.887,0.661089,0.00119805,1.00711,0.0166367,0.203441,-0.00111451
142,285.951,0.610589,0.00137544,1.00503,0.0166214,0.205869,-0.00113781
143,284.958,0.613646,0.00136559,1.00411,0.016606,0.208297,-0.00132643
144,288.29,0.672194,0.00116339,1.00879,0.0165907,0.210724,-0.00119966
145,287.452,0.648359,0.00124709,1.00818,0.0165753,0.213152,-0.00134146
146,287.285,0.651856,0.00123576,1.00839,0.01656,0.215579,-0.0015195
147,290.089,0.711181,0.00103209,1.0119,0.0165447,0.218007,-0.0013178
148,289.676,0.715443,0.00101811,1.01186,0.0165293,0.220435,-0.00149822
149,292.809,0.783203,0.000787435,1.01508,0.016514,0.222862,-0.00130661
150,289.677,0.724953,0.000989128,1.01264,0.0164986,0.22529,-0.00115989
151,288.451,0.697319,0.00108506,1.01159,0.0164833,0.00672301,-0.00128229
152,290.443,0.727207,0.000982282,1.0138,0.0164679,0.00624279,-0.0012958
153,290.342,0.728257,0.000978795,1.01392,0.0164526,0.00576258,-0.00148075
154,291.649,0.762043,0.000863077,1.0153,0.0164373,0.00528237,-0.00154633
155,289.558,0.730642,0.000971651,1.01362,0.0164219,0.00480216,-0.00162747
156,290.716,0.765372,0.000852311,1.01493,0.0164066,0.00432195,-0.00177785
157,289.169,0.733054,0.000964203,1.01368,0.0163912,0.00384174,-0.00180913
158,288.802,0.702244,0.00107101,1.01354,0.0163759,0.00336153,-0.0019893
159,285.156,0.636121,0.00130301,1.00951,0.0163605,0.00288132,-0.00183268
160,285.767,0.63536,0.00130578,1.01054,0.0163452,0.00240111,-0.00202909
161,287.408,0.669633,0.00118664,1.01276,0.0163299,0.0019209,-0.00207742
162,291.693,0.77846,0.000813656,1.01713,0.0163145,0.00144069,-0.00133469
163,293.364,0.821242,0.000667945,1.01852,0.0162992,0.00096048,-0.00132483
164,289.491,0.744483,0.000933226,1.01572,0.0162838,0.00048027,-0.00107676
165,290.274,0.746137,0.000927642,1.0167,0.0162685,5.96318e-08,-0.00129072
166,288.565,0.709114,0.00105606,1.01534,0.0162532,-0.000480151,-0.0014841
167,289.633,0.750044,0.000914846,1.01667,0.0162378,-0.000960361,-0.00165581
168,291.699,0.79667,0.000755112,1.01863,0.0162225,-0.00144057,-0.00169906
169,292.406,0.846974,0.000583196,1.01937,0.0162071,-0.00192078,-0.0018634
170,292.104,0.852689,0.000563755,1.01944,0.0161918,-0.00240099,-0.00207162
171,293.554,0.899911,0.000403016,1.02048,0.0161764,-0.0028812,-0.00226613
172,295.566,0.939891,0.000267881,1.02145,0.0161611,-0.00336141,-0.00238081
173,294.877,0.915773,0.00034981,1.02144,0.0161458,-0.00384162,-0.0025152
174,295.182,0.955478,0.00021543,1.02172,0.0161304,-0.00432183,-0.00265316
175,292.401,0.894715,0.000423379,1.02101,0.0161151,-0.00480204,-0.00249606
176,293.603,0.945741,0.000249715,1.02172,0.0160997,-0.00528225,-0.00265975
177,293.606,0.957193,0.000210848,1.02195,0.0160844,-0.00576247,-0.00285253
178,293.532,0.969232,0.000169974,1.02216,0.016069,-0.00624268,-0.00303405
179,296.39,0.998938,6.98896e-05,1.02266,0.0160537,-0.00672289,-0.00300349
180,294.602,0.993775,8.75664e-05,1.02267,0.0160384,0.00514519,-0.00309339
181,290.896,0.955905,0.000217901,1.02234,0.016023,0.00480218,-0.00305228
182,291.626,0.983506,0.000123402,1.02274,0.0160077,0.00445917,-0.00324505
183,290.998,1.00685,4.33244e-05,1.02288,0.0163945,0.00411617,-0.00341955
184,288.592,1.0194,0,1.023,0.0163836,0.00377316,-0.00359879
0_1-th Autocalled,288.592,1.0194,0,1.023,-0.00359879
